,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
34,2020-21,1610612744,GSW,Golden State Warriors,0022000576,2021-03-11,GSW @ LAC,L,48.0,38,88,0.432,9,36,0.25,19,27,0.704,5,39,44,20,16.0,6,6,6,23,22,104,-26.0,1,40,40,40,2,51,33,55,65,49,66,21,11,57,54,14,34,68,42,48,17,51,44,17,54,66
35,2020-21,1610612744,GSW,Golden State Warriors,0022000185,2021-03-04,GSW @ PHX,L,48.0,38,88,0.432,12,35,0.343,10,16,0.625,9,31,40,22,17.0,9,4,4,11,16,98,-22.0,1,40,40,40,2,51,33,55,53,53,49,62,56,71,21,56,48,60,52,23,36,28,1,53,65,63
36,2020-21,1610612744,GSW,Golden State Warriors,0022000550,2021-03-03,GSW @ POR,L,48.0,41,97,0.423,15,42,0.357,9,14,0.643,17,37,54,27,11.0,8,1,4,24,16,106,-2.0,1,40,40,40,2,35,6,58,27,20,44,65,62,69,1,22,1,36,7,33,66,28,53,53,52,40
37,2020-21,1610612744,GSW,Golden State Warriors,0022000527,2021-02-28,GSW @ LAL,L,48.0,35,86,0.407,8,34,0.235,13,19,0.684,3,32,35,26,20.0,10,4,6,25,21,91,-26.0,1,40,40,40,2,63,44,61,68,56,69,51,42,63,69,49,66,41,65,15,36,51,58,28,71,66
38,2020-21,1610612744,GSW,Golden State Warriors,0022000511,2021-02-26,GSW vs. CHA,W,48.0,48,79,0.608,11,24,0.458,23,25,0.92,4,33,37,38,25.0,10,3,1,19,23,130,9.0,1,1,1,1,2,7,66,1,56,72,11,11,15,3,62,43,62,4,72,15,51,2,15,12,8,26
39,2020-21,1610612744,GSW,Golden State Warriors,0022000489,2021-02-24,GSW @ IND,W,48.0,39,83,0.47,5,26,0.192,28,31,0.903,8,33,41,27,18.0,10,4,6,25,22,111,4.0,1,1,1,1,2,45,56,36,72,70,72,3,8,7,34,43,42,36,57,15,36,51,58,17,42,32
40,2020-21,1610612744,GSW,Golden State Warriors,0022000483,2021-02-23,GSW @ NYK,W,48.0,40,89,0.449,13,38,0.342,21,24,0.875,7,34,41,30,10.0,9,8,5,18,23,114,8.0,1,1,1,1,2,42,27,49,45,36,50,15,20,15,42,36,42,23,1,23,6,38,9,12,35,28
41,2020-21,1610612744,GSW,Golden State Warriors,0022000459,2021-02-20,GSW @ CHA,L,48.0,37,85,0.435,13,39,0.333,13,17,0.765,9,30,39,23,14.0,10,3,2,12,22,100,-2.0,1,40,40,40,2,59,50,53,45,31,52,51,54,38,21,62,54,55,28,15,51,8,2,17,61,40
42,2020-21,1610612744,GSW,Golden State Warriors,0022000449,2021-02-19,GSW @ ORL,L,48.0,46,97,0.474,19,42,0.452,9,15,0.6,9,36,45,37,13.0,8,0,8,19,19,120,-4.0,1,40,40,40,2,13,6,35,9,20,12,65,58,72,21,26,29,5,18,33,71,68,15,39,19,44
43,2020-21,1610612744,GSW,Golden State Warriors,0022000443,2021-02-17,GSW vs. MIA,W,53.0,43,95,0.453,18,52,0.346,16,21,0.762,9,37,46,32,16.0,10,1,5,19,22,120,8.0,1,1,1,1,1,27,10,47,11,3,48,32,32,40,21,22,18,13,42,15,66,38,15,17,19,28
44,2020-21,1610612744,GSW,Golden State Warriors,0022000424,2021-02-15,GSW vs. CLE,W,48.0,46,88,0.523,17,37,0.459,20,21,0.952,5,34,39,34,14.0,9,10,3,23,24,129,31.0,1,1,1,1,2,13,33,14,15,43,10,17,32,2,54,36,54,8,28,23,1,17,44,8,10,3
45,2020-21,1610612744,GSW,Golden State Warriors,0022000409,2021-02-13,GSW vs. BKN,L,48.0,44,90,0.489,9,34,0.265,20,25,0.8,5,32,37,25,13.0,6,6,5,15,15,117,-17.0,1,40,40,40,2,23,24,27,65,56,65,17,15,30,54,49,62,46,18,48,17,38,4,62,27,60
46,2020-21,1610612744,GSW,Golden State Warriors,0022000393,2021-02-11,GSW vs. ORL,W,48.0,41,88,0.466,20,50,0.4,9,12,0.75,9,37,46,29,17.0,6,6,6,20,17,111,6.0,1,1,1,1,2,35,33,39,5,4,26,65,65,42,21,22,18,28,52,48,17,51,30,47,42,30
47,2020-21,1610612744,GSW,Golden State Warriors,0022000378,2021-02-09,GSW @ SAS,W,48.0,42,91,0.462,17,40,0.425,13,19,0.684,10,40,50,26,11.0,8,4,5,19,16,114,23.0,1,1,1,1,2,29,20,43,15,26,18,51,42,63,13,12,7,41,7,33,36,38,15,53,35,8
48,2020-21,1610612744,GSW,Golden State Warriors,0022000371,2021-02-08,GSW @ SAS,L,48.0,38,86,0.442,13,37,0.351,11,15,0.733,6,43,49,29,20.0,4,6,6,19,16,100,-5.0,1,40,40,40,2,51,44,51,45,43,46,60,58,47,48,6,9,28,65,64,17,51,15,53,61,47
49,2020-21,1610612744,GSW,Golden State Warriors,0022000360,2021-02-06,GSW @ DAL,L,48.0,46,86,0.535,20,45,0.444,20,23,0.87,6,34,40,27,16.0,11,4,0,24,19,132,-2.0,1,40,40,40,2,13,44,9,5,11,13,17,25,16,48,36,48,36,42,11,36,1,53,39,6,40
50,2020-21,1610612744,GSW,Golden State Warriors,0022000339,2021-02-04,GSW @ DAL,W,48.0,51,89,0.573,22,43,0.512,23,27,0.852,4,41,45,37,10.0,6,6,3,19,24,147,31.0,1,1,1,1,2,2,27,3,4,17,4,11,11,19,62,10,29,5,1,48,17,17,15,8,1,3
51,2020-21,1610612744,GSW,Golden State Warriors,0022000326,2021-02-02,GSW vs. BOS,L,48.0,38,83,0.458,15,37,0.405,16,23,0.696,6,30,36,30,11.0,9,4,4,23,20,107,-4.0,1,40,40,40,2,51,56,44,27,43,23,32,25,60,48,62,64,23,7,23,36,28,44,33,49,44
52,2020-21,1610612744,GSW,Golden State Warriors,0022000305,2021-01-30,GSW vs. DET,W,48.0,47,89,0.528,17,36,0.472,7,10,0.7,8,39,47,34,14.0,6,5,4,23,14,118,27.0,1,1,1,1,2,8,27,12,15,49,8,70,68,58,34,14,15,8,28,48,28,28,44,66,24,6
53,2020-21,1610612744,GSW,Golden State Warriors,0022000286,2021-01-28,GSW @ PHX,L,48.0,38,99,0.384,11,38,0.289,6,8,0.75,12,36,48,21,13.0,8,1,1,19,14,93,-21.0,1,40,40,40,2,51,3,66,56,36,61,71,71,42,5,26,11,65,18,33,66,2,15,66,70,62
54,2020-21,1610612744,GSW,Golden State Warriors,0022000283,2021-01-27,GSW vs. MIN,W,48.0,45,85,0.529,15,34,0.441,18,23,0.783,11,35,46,32,21.0,11,5,7,28,22,123,12.0,1,1,1,1,2,20,50,11,27,56,14,25,25,35,11,33,18,13,69,11,28,64,68,17,14,20
55,2020-21,1610612744,GSW,Golden State Warriors,0022000266,2021-01-25,GSW vs. MIN,W,48.0,44,89,0.494,14,30,0.467,28,37,0.757,15,31,46,21,15.0,13,10,5,19,28,130,22.0,1,1,1,1,2,23,27,23,38,66,9,3,2,41,3,56,18,65,34,4,1,38,15,2,8,9
56,2020-21,1610612744,GSW,Golden State Warriors,0022000242,2021-01-23,GSW @ UTA,L,48.0,42,93,0.452,14,39,0.359,10,15,0.667,4,31,35,30,11.0,6,8,4,21,20,108,-19.0,1,40,40,40,2,29,14,48,38,31,43,62,58,65,62,56,66,23,7,48,6,28,35,33,46,61
57,2020-21,1610612744,GSW,Golden State Warriors,0022000228,2021-01-21,GSW vs. NYK,L,48.0,33,86,0.384,9,38,0.237,29,39,0.744,9,37,46,27,10.0,5,3,9,26,29,104,-15.0,1,40,40,40,2,69,44,67,65,36,68,1,1,46,21,22,18,36,1,58,51,70,62,1,54,58
58,2020-21,1610612744,GSW,Golden State Warriors,0022000223,2021-01-20,GSW vs. SAS,W,48.0,46,91,0.505,15,38,0.395,14,20,0.7,10,44,54,31,15.0,6,2,2,22,15,121,22.0,1,1,1,1,2,13,20,19,27,36,28,47,38,58,13,4,1,17,34,48,60,8,40,62,18,9
59,2020-21,1610612744,GSW,Golden State Warriors,0022000212,2021-01-18,GSW @ LAL,W,48.0,44,87,0.506,12,37,0.324,15,20,0.75,5,27,32,31,13.0,8,3,5,27,22,115,2.0,1,1,1,1,2,23,42,18,53,43,55,36,38,42,54,70,71,17,18,33,51,38,67,17,33,36
60,2020-21,1610612744,GSW,Golden State Warriors,0022000177,2021-01-14,GSW @ DEN,L,48.0,38,81,0.469,11,29,0.379,17,24,0.708,5,38,43,29,19.0,9,4,5,25,23,104,-10.0,1,40,40,40,2,51,62,37,56,68,37,28,20,55,54,19,37,28,62,23,36,38,58,12,54,55
61,2020-21,1610612744,GSW,Golden State Warriors,0022000163,2021-01-12,GSW vs. IND,L,48.0,34,89,0.382,13,38,0.342,14,22,0.636,10,36,46,25,16.0,8,8,9,21,17,95,-9.0,1,40,40,40,2,64,27,68,45,36,50,47,30,70,13,26,18,46,42,33,6,70,35,47,69,54
62,2020-21,1610612744,GSW,Golden State Warriors,0022000148,2021-01-10,GSW vs. TOR,W,48.0,38,93,0.409,13,46,0.283,17,19,0.895,12,39,51,30,15.0,2,10,10,18,22,106,1.0,1,1,1,1,2,51,14,60,45,8,62,28,42,9,5,14,6,23,34,71,1,72,9,17,52,37
63,2020-21,1610612744,GSW,Golden State Warriors,0022000130,2021-01-08,GSW vs. LAC,W,48.0,40,82,0.488,20,41,0.488,15,18,0.833,9,29,38,25,16.0,13,3,5,19,16,115,10.0,1,1,1,1,2,42,60,29,5,23,7,36,46,22,21,66,57,46,42,4,51,38,15,53,33,24
64,2020-21,1610612744,GSW,Golden State Warriors,0022000116,2021-01-06,GSW vs. LAC,L,48.0,39,86,0.453,8,30,0.267,15,19,0.789,8,27,35,25,13.0,10,2,3,21,26,101,-7.0,1,40,40,40,2,45,44,46,68,66,64,36,42,34,34,70,66,46,18,15,60,17,35,5,60,51
65,2020-21,1610612744,GSW,Golden State Warriors,0022000101,2021-01-04,GSW vs. SAC,W,48.0,51,97,0.526,23,43,0.535,12,14,0.857,3,45,48,41,11.0,4,6,6,28,20,137,31.0,1,1,1,1,2,2,6,13,3,17,1,57,62,17,69,2,11,1,7,64,17,51,68,33,3,3
66,2020-21,1610612744,GSW,Golden State Warriors,0022000092,2021-01-03,GSW vs. POR,W,48.0,49,88,0.557,13,34,0.382,26,34,0.765,11,42,53,23,15.0,4,7,2,24,27,137,15.0,1,1,1,1,2,5,33,5,45,56,36,7,4,38,11,7,3,55,34,64,13,8,53,3,3,15
67,2020-21,1610612744,GSW,Golden State Warriors,0022000078,2021-01-01,GSW vs. POR,L,48.0,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,15.0,4,9,3,28,27,98,-25.0,1,40,40,40,2,70,66,65,71,53,71,1,6,14,69,10,34,69,34,64,4,17,68,3,65,65
68,2020-21,1610612744,GSW,Golden State Warriors,0022000047,2020-12-29,GSW @ DET,W,48.0,38,76,0.5,14,33,0.424,26,36,0.722,4,36,40,21,19.0,8,8,6,28,26,116,10.0,1,1,1,1,2,51,71,20,38,61,20,7,3,49,62,26,48,65,62,33,6,51,68,5,29,24
69,2020-21,1610612744,GSW,Golden State Warriors,0022000038,2020-12-27,GSW @ CHI,W,48.0,42,104,0.404,18,47,0.383,27,30,0.9,10,31,41,25,12.0,17,4,6,23,21,129,1.0,1,1,1,1,2,29,1,63,11,5,35,6,9,8,13,56,42,46,14,1,36,51,44,28,10,37
70,2020-21,1610612744,GSW,Golden State Warriors,0022000006,2020-12-25,GSW @ MIL,L,48.0,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,11.0,5,6,4,22,17,99,-39.0,1,40,40,40,2,64,3,71,62,11,70,15,15,21,13,43,37,72,7,58,17,28,40,47,63,71
71,2020-21,1610612744,GSW,Golden State Warriors,0022000001,2020-12-22,GSW @ BKN,L,48.0,37,99,0.374,10,33,0.303,15,23,0.652,13,34,47,26,18.0,6,6,7,24,22,99,-26.0,1,40,40,40,2,59,3,69,62,61,60,36,25,68,4,36,15,41,57,48,17,64,53,17,63,66
