,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
35,2020-21,1610612759,SAS,San Antonio Spurs,0022000621,2021-03-17,SAS @ CHI,W,48.0,38,89,0.427,8,31,0.258,22,30,0.733,13,33,46,19,9.0,5,6,3,8,22,106,7.0,1,1,1,1,8,51,37,52,46,21,64,18,12,56,9,44,16,65,13,51,19,12,1,13,45,21
36,2020-21,1610612759,SAS,San Antonio Spurs,0022000428,2021-03-15,SAS @ DET,W,48.0,47,83,0.566,12,25,0.48,3,5,0.6,10,35,45,29,22.0,3,9,5,23,9,109,10.0,1,1,1,1,8,12,62,2,15,47,4,72,72,71,23,34,29,10,72,67,3,31,60,72,41,16
37,2020-21,1610612759,SAS,San Antonio Spurs,0022000595,2021-03-14,SAS @ PHI,L,48.0,36,85,0.424,4,21,0.19,23,31,0.742,10,22,32,20,9.0,8,10,7,13,27,99,-35.0,1,34,34,34,8,63,54,57,69,66,69,14,10,53,23,72,71,59,13,22,1,53,5,1,60,71
38,2020-21,1610612759,SAS,San Antonio Spurs,0022000583,2021-03-12,SAS vs. ORL,W,48.0,40,89,0.449,10,29,0.345,14,18,0.778,7,38,45,24,11.0,8,5,4,15,16,104,27.0,1,1,1,1,8,42,37,43,28,32,37,48,50,42,51,13,29,34,32,22,29,20,17,48,50,1
39,2020-21,1610612759,SAS,San Antonio Spurs,0022000567,2021-03-10,SAS @ DAL,L,48.0,38,83,0.458,12,28,0.429,16,20,0.8,6,24,30,18,9.0,10,2,1,19,19,104,-11.0,1,34,34,34,8,51,62,40,15,37,12,38,41,38,61,71,72,68,13,8,64,1,42,34,50,54
40,2020-21,1610612759,SAS,San Antonio Spurs,0022000556,2021-03-04,SAS vs. OKC,L,48.0,40,85,0.471,10,31,0.323,12,12,1.0,6,40,46,23,19.0,9,5,4,24,16,102,-5.0,1,34,34,34,8,42,54,24,28,21,43,56,64,1,61,5,16,39,70,16,29,20,64,48,55,44
41,2020-21,1610612759,SAS,San Antonio Spurs,0022000541,2021-03-02,SAS vs. NYK,W,48.0,43,89,0.483,18,42,0.429,15,21,0.714,9,36,45,31,9.0,12,4,5,14,16,119,26.0,1,1,1,1,8,28,37,20,2,1,12,44,36,58,31,28,29,4,13,3,44,31,13,48,16,2
42,2020-21,1610612759,SAS,San Antonio Spurs,0022000534,2021-03-01,SAS vs. BKN,L,53.0,44,97,0.454,15,35,0.429,10,15,0.667,9,39,48,30,9.0,2,3,8,16,13,113,-11.0,1,34,34,34,2,23,10,42,6,7,12,61,59,65,31,9,8,6,13,70,57,61,22,65,28,54
43,2020-21,1610612759,SAS,San Antonio Spurs,0022000514,2021-02-27,SAS vs. NOP,W,48.0,41,86,0.477,12,32,0.375,23,28,0.821,8,30,38,24,9.0,7,5,2,26,17,117,3.0,1,1,1,1,8,37,51,22,15,17,29,14,16,27,42,61,63,34,13,32,29,6,70,44,22,27
44,2020-21,1610612759,SAS,San Antonio Spurs,0022000495,2021-02-24,SAS @ OKC,L,48.0,40,86,0.465,9,25,0.36,10,15,0.667,6,38,44,20,13.0,10,4,4,13,14,99,-3.0,1,34,34,34,8,42,51,32,42,47,32,61,59,65,61,13,37,59,45,8,44,20,5,60,60,38
45,2020-21,1610612759,SAS,San Antonio Spurs,0022000414,2021-02-14,SAS @ CHA,W,48.0,48,96,0.5,10,34,0.294,16,19,0.842,10,33,43,31,9.0,13,4,6,13,20,122,12.0,1,1,1,1,8,6,11,17,28,11,51,38,44,20,23,44,43,4,13,1,44,43,5,23,10,12
46,2020-21,1610612759,SAS,San Antonio Spurs,0022000397,2021-02-12,SAS @ ATL,W,48.0,45,85,0.529,12,31,0.387,23,28,0.821,8,38,46,27,14.0,6,6,4,25,17,125,11.0,1,1,1,1,8,19,54,10,15,21,24,14,16,27,42,13,16,20,55,38,19,20,67,44,7,15
47,2020-21,1610612759,SAS,San Antonio Spurs,0022000378,2021-02-09,SAS vs. GSW,L,48.0,32,86,0.372,8,24,0.333,19,21,0.905,8,37,45,20,14.0,2,5,4,16,19,91,-23.0,1,34,34,34,8,71,51,72,46,53,40,27,36,7,42,19,29,59,55,70,29,20,22,34,69,66
48,2020-21,1610612759,SAS,San Antonio Spurs,0022000371,2021-02-08,SAS vs. GSW,W,48.0,39,96,0.406,11,31,0.355,16,19,0.842,10,36,46,24,11.0,12,6,6,16,19,105,5.0,1,1,1,1,8,47,11,64,23,21,33,38,44,20,23,28,16,34,32,3,19,43,22,34,48,23
49,2020-21,1610612759,SAS,San Antonio Spurs,0022000358,2021-02-06,SAS @ HOU,W,48.0,37,87,0.425,8,25,0.32,29,36,0.806,7,37,44,22,10.0,6,7,6,18,25,111,5.0,1,1,1,1,8,57,49,56,46,47,44,3,2,37,51,19,37,46,25,38,10,43,36,4,34,23
50,2020-21,1610612759,SAS,San Antonio Spurs,0022000334,2021-02-03,SAS vs. MIN,W,48.0,43,96,0.448,7,26,0.269,18,24,0.75,7,38,45,28,7.0,5,6,9,13,21,111,3.0,1,1,1,1,8,28,11,44,56,43,61,30,27,48,51,13,29,15,5,51,19,65,5,19,34,27
51,2020-21,1610612759,SAS,San Antonio Spurs,0022000320,2021-02-01,SAS vs. MEM,L,48.0,37,89,0.416,13,37,0.351,15,22,0.682,10,32,42,28,15.0,8,7,11,13,16,102,-31.0,1,34,34,34,8,57,37,63,10,5,35,44,34,64,23,50,47,15,61,22,10,71,5,48,55,68
52,2020-21,1610612759,SAS,San Antonio Spurs,0022000304,2021-01-30,SAS vs. MEM,L,48.0,39,83,0.47,13,29,0.448,21,26,0.808,8,30,38,25,14.0,7,5,7,16,23,112,-17.0,1,34,34,34,8,47,62,26,10,32,9,20,24,34,42,61,63,30,55,32,29,53,22,9,31,60
53,2020-21,1610612759,SAS,San Antonio Spurs,0022000296,2021-01-29,SAS vs. DEN,W,48.0,44,81,0.543,10,23,0.435,21,26,0.808,9,32,41,29,13.0,8,1,5,18,15,119,10.0,1,1,1,1,8,23,69,4,28,60,11,20,24,34,31,50,49,10,45,22,70,31,36,55,16,16
54,2020-21,1610612759,SAS,San Antonio Spurs,0022000280,2021-01-27,SAS vs. BOS,W,48.0,46,82,0.561,8,28,0.286,10,16,0.625,9,37,46,22,20.0,5,4,4,16,14,110,4.0,1,1,1,1,8,15,67,3,46,37,55,61,55,70,31,19,16,46,71,51,44,20,22,60,39,26
55,2020-21,1610612759,SAS,San Antonio Spurs,0022000253,2021-01-24,SAS vs. WAS,W,48.0,48,96,0.5,15,31,0.484,10,11,0.909,5,39,44,27,9.0,11,5,5,14,14,121,20.0,1,1,1,1,8,6,11,17,6,21,3,61,66,5,66,9,37,20,13,6,29,31,13,60,11,7
56,2020-21,1610612759,SAS,San Antonio Spurs,0022000237,2021-01-22,SAS vs. DAL,L,48.0,41,89,0.461,12,28,0.429,23,30,0.767,9,40,49,21,7.0,3,5,2,18,21,117,-5.0,1,34,34,34,8,37,37,36,15,37,12,14,12,46,31,5,6,55,5,67,29,6,36,19,22,44
57,2020-21,1610612759,SAS,San Antonio Spurs,0022000223,2021-01-20,SAS @ GSW,L,48.0,35,94,0.372,4,33,0.121,25,31,0.806,12,31,43,17,10.0,7,2,2,15,22,99,-22.0,1,34,34,34,8,68,21,71,69,14,72,9,10,36,11,54,43,69,25,32,64,6,17,13,60,64
