,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
52,2020-21,1610612752,NYK,New York Knicks,0022000291,2021-01-29,NYK vs. CLE,W,48.0,39,80,0.488,10,27,0.37,14,16,0.875,8,33,41,20,14.0,8,6,5,24,20,102,21.0,1,1,1,1,7,36,64,23,48,45,43,42,53,10,47,53,52,42,42,22,17,27,60,20,45,6
53,2020-21,1610612752,NYK,New York Knicks,0022000270,2021-01-26,NYK @ UTA,L,48.0,36,83,0.434,10,27,0.37,12,17,0.706,9,35,44,15,12.0,6,4,5,21,14,94,-14.0,1,42,42,42,7,52,53,44,48,45,43,52,50,57,39,36,36,69,23,40,41,27,38,53,60,61
54,2020-21,1610612752,NYK,New York Knicks,0022000256,2021-01-24,NYK @ POR,L,48.0,39,86,0.453,12,29,0.414,23,25,0.92,13,34,47,20,12.0,9,0,8,20,16,113,-3.0,1,42,42,42,7,36,36,39,31,31,30,6,15,4,8,44,22,42,23,13,72,60,31,45,20,48
55,2020-21,1610612752,NYK,New York Knicks,0022000241,2021-01-22,NYK @ SAC,L,48.0,36,94,0.383,5,22,0.227,17,25,0.68,16,41,57,19,12.0,2,6,14,21,25,94,-9.0,1,42,42,42,7,52,7,66,69,67,68,30,15,62,4,6,2,49,23,70,17,72,38,4,60,57
56,2020-21,1610612752,NYK,New York Knicks,0022000228,2021-01-21,NYK @ GSW,W,48.0,38,82,0.463,11,24,0.458,32,41,0.78,11,44,55,24,11.0,5,9,3,29,26,119,15.0,1,1,1,1,7,40,59,35,40,61,20,1,2,43,18,2,4,13,19,52,5,10,72,3,12,14
57,2020-21,1610612752,NYK,New York Knicks,0022000203,2021-01-18,NYK vs. ORL,W,48.0,31,87,0.356,5,27,0.185,24,34,0.706,13,40,53,15,8.0,6,4,9,16,24,91,7.0,1,1,1,1,7,72,27,71,69,45,70,5,4,57,8,10,7,69,6,40,41,64,6,6,64,28
58,2020-21,1610612752,NYK,New York Knicks,0022000196,2021-01-17,NYK @ BOS,W,48.0,38,80,0.475,12,31,0.387,17,21,0.81,10,43,53,22,17.0,11,7,2,28,22,105,30.0,1,1,1,1,7,40,64,29,31,27,38,30,35,32,31,3,7,27,65,7,12,5,69,12,40,2
59,2020-21,1610612752,NYK,New York Knicks,0022000181,2021-01-15,NYK @ CLE,L,48.0,40,82,0.488,9,25,0.36,14,16,0.875,7,32,39,20,13.0,9,10,6,21,18,103,-3.0,1,42,42,42,7,31,59,22,54,59,48,42,53,10,54,55,64,42,32,13,3,38,38,29,42,48
60,2020-21,1610612752,NYK,New York Knicks,0022000168,2021-01-13,NYK vs. BKN,L,48.0,44,92,0.478,11,28,0.393,10,12,0.833,12,31,43,22,9.0,4,3,5,16,12,109,-7.0,1,42,42,42,7,14,10,27,40,39,37,63,65,21,14,63,44,27,9,59,57,27,6,66,30,53
61,2020-21,1610612752,NYK,New York Knicks,0022000149,2021-01-11,NYK @ CHA,L,48.0,34,87,0.391,9,37,0.243,11,17,0.647,17,32,49,20,17.0,6,6,8,23,13,88,-21.0,1,42,42,42,7,57,27,62,54,7,67,59,50,66,3,55,12,42,65,40,17,60,53,62,69,68
