,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
0,2020-21,1610612758,SAC,Sacramento Kings,0022001077,2021-05-16,SAC vs. UTA,L,48.0,42,90,0.467,9,30,0.3,6,10,0.6,5,34,39,24,13.0,10,5,3,22,14,99,-22.0,1,32,32,32,2,38,29,43,57,50,56,70,72,64,57,22,40,40,31,11,28,15,56,63,68,67
1,2020-21,1610612758,SAC,Sacramento Kings,0022000263,2021-05-14,SAC @ MEM,L,48.0,37,96,0.385,10,42,0.238,22,27,0.815,14,42,56,21,10.0,7,2,5,21,20,106,-1.0,1,32,32,32,2,65,9,71,47,4,67,11,13,17,7,3,1,61,10,33,61,39,49,24,51,32
2,2020-21,1610612758,SAC,Sacramento Kings,0022000255,2021-05-13,SAC @ MEM,L,48.0,42,96,0.438,17,41,0.415,9,14,0.643,13,22,35,33,11.0,9,9,9,16,13,110,-6.0,1,32,32,32,2,38,9,61,6,8,23,66,64,59,12,71,58,3,15,16,4,66,9,68,43,40
3,2020-21,1610612758,SAC,Sacramento Kings,0022001040,2021-05-11,SAC vs. OKC,W,48.0,44,86,0.512,19,39,0.487,15,19,0.789,6,34,40,28,16.0,13,6,5,21,18,122,16.0,1,1,1,1,2,23,42,22,1,10,5,41,41,24,50,22,38,21,54,4,20,39,49,37,18,5
4,2020-21,1610612758,SAC,Sacramento Kings,0022001025,2021-05-09,SAC vs. OKC,W,48.0,45,85,0.529,16,36,0.444,20,24,0.833,9,42,51,30,15.0,8,11,3,19,18,126,28.0,1,1,1,1,2,16,49,14,10,18,14,15,25,12,36,3,9,11,40,23,2,15,31,37,7,1
5,2020-21,1610612758,SAC,Sacramento Kings,0022001011,2021-05-07,SAC vs. SAS,L,48.0,41,84,0.488,13,32,0.406,9,15,0.6,4,31,35,27,16.0,10,3,7,19,12,104,-9.0,1,32,32,32,2,47,55,31,26,43,24,66,62,64,62,41,58,26,54,11,49,60,31,71,59,49
6,2020-21,1610612758,SAC,Sacramento Kings,0022000993,2021-05-05,SAC @ IND,W,48.0,43,95,0.453,8,32,0.25,10,14,0.714,12,36,48,21,12.0,16,7,6,14,13,104,11.0,1,1,1,1,2,30,13,53,62,43,64,62,64,46,16,15,15,61,23,2,14,52,4,68,59,10
7,2020-21,1610612758,SAC,Sacramento Kings,0022000988,2021-05-04,SAC @ OKC,W,48.0,39,95,0.411,12,43,0.279,13,16,0.813,9,40,49,25,12.0,6,10,4,19,14,103,4.0,1,1,1,1,2,55,13,68,32,2,61,51,55,18,36,9,12,32,23,43,3,28,31,63,62,19
8,2020-21,1610612758,SAC,Sacramento Kings,0022000970,2021-05-02,SAC @ DAL,W,48.0,45,81,0.556,11,28,0.393,10,16,0.625,8,30,38,27,20.0,9,1,4,26,16,111,12.0,1,1,1,1,2,16,62,8,41,62,27,62,55,62,40,46,46,26,70,16,68,28,66,48,40,9
9,2020-21,1610612758,SAC,Sacramento Kings,0022000956,2021-04-30,SAC @ LAL,W,48.0,39,86,0.453,12,33,0.364,20,22,0.909,11,26,37,29,17.0,10,3,12,16,17,110,4.0,1,1,1,1,2,55,42,50,32,32,33,15,32,2,25,58,54,15,60,11,49,72,9,44,43,19
10,2020-21,1610612758,SAC,Sacramento Kings,0022000942,2021-04-28,SAC vs. UTA,L,48.0,42,87,0.483,7,21,0.333,14,17,0.824,3,21,24,24,13.0,8,6,9,19,15,105,-49.0,1,32,32,32,2,38,40,33,67,72,42,46,51,15,70,72,72,40,31,23,20,66,31,55,57,72
11,2020-21,1610612758,SAC,Sacramento Kings,0022000926,2021-04-26,SAC vs. DAL,W,48.0,42,81,0.519,13,29,0.448,16,18,0.889,11,35,46,23,18.0,6,4,2,15,15,113,7.0,1,1,1,1,2,38,62,16,26,58,13,37,49,5,25,18,19,46,64,43,38,3,5,55,35,15
12,2020-21,1610612758,SAC,Sacramento Kings,0022000915,2021-04-25,SAC @ GSW,L,48.0,41,86,0.477,14,37,0.378,17,22,0.773,6,31,37,22,11.0,8,5,3,15,16,113,-4.0,1,32,32,32,2,47,42,37,18,15,29,31,32,30,50,41,54,52,15,23,28,15,5,48,35,37
13,2020-21,1610612758,SAC,Sacramento Kings,0022000891,2021-04-21,SAC vs. MIN,W,48.0,43,74,0.581,17,33,0.515,25,31,0.806,4,29,33,29,14.0,7,5,4,20,21,128,3.0,1,1,1,1,2,30,72,3,6,32,1,4,8,21,62,48,62,15,36,33,28,28,44,19,3,22
