,SEASON_YEAR,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M_x,FG3A_x,FG3_PCT_x,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM_ID,FG3M_y,FG3A_y,FG3_PCT_y,NS_FG3_PCT,PLUSMINUS,E_PACE,E_DEF_RATING
60,2021-22,MIN,Minnesota Timberwolves,22100321,2021-12-01,MIN @ WAS,L,48.0,37,88,0.42,11,37,0.297,22,26,0.846,12,27,39,15,13.0,3,6,7,23,23,107,-8.0,1,47,47,47,4,63,57,59,68,61,66,20,28,14,31,72,62,82,28,82,29,59,49,22,62,55,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
61,2021-22,MIN,Minnesota Timberwolves,22100309,2021-11-29,MIN vs. IND,W,48.0,36,82,0.439,9,35,0.257,19,26,0.731,8,39,47,25,14.0,8,5,3,25,18,100,2.0,1,1,1,1,4,65,76,50,79,71,75,34,28,60,59,13,24,40,36,42,42,13,60,59,73,43,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
62,2021-22,MIN,Minnesota Timberwolves,22100292,2021-11-27,MIN @ PHI,W,58.0,48,96,0.5,14,36,0.389,11,16,0.688,11,43,54,22,21.0,7,6,5,31,25,121,1.0,1,1,1,1,1,10,14,21,41,65,28,70,67,70,36,3,7,59,77,58,29,42,80,7,30,46,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
63,2021-22,MIN,Minnesota Timberwolves,22100281,2021-11-26,MIN @ CHA,L,48.0,45,100,0.45,11,35,0.314,14,19,0.737,15,30,45,24,12.0,8,6,7,20,21,115,-18.0,1,47,47,47,4,19,6,41,68,71,59,58,56,58,14,51,34,43,22,42,29,59,28,42,41,74,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
64,2021-22,MIN,Minnesota Timberwolves,22100274,2021-11-24,MIN vs. MIA,W,48.0,38,93,0.409,18,55,0.327,19,21,0.905,15,37,52,24,18.0,10,7,2,26,25,113,12.0,1,1,1,1,4,59,25,64,11,1,50,34,48,3,14,19,11,43,69,20,20,7,67,7,46,24,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
65,2021-22,MIN,Minnesota Timberwolves,22100259,2021-11-22,MIN @ NOP,W,48.0,40,100,0.4,10,44,0.227,20,28,0.714,21,28,49,21,12.0,14,9,6,20,23,110,14.0,1,1,1,1,4,51,6,67,75,22,80,29,19,65,1,67,18,66,22,3,7,52,28,22,52,21,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
66,2021-22,MIN,Minnesota Timberwolves,22100245,2021-11-20,MIN vs. MEM,W,48.0,49,91,0.538,20,41,0.488,20,28,0.714,18,32,50,28,13.0,12,6,5,26,24,138,43.0,1,1,1,1,4,6,37,7,7,40,4,29,19,65,4,41,15,23,28,8,29,42,67,15,4,1,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
67,2021-22,MIN,Minnesota Timberwolves,22100227,2021-11-18,MIN vs. SAS,W,48.0,41,86,0.477,21,49,0.429,12,15,0.8,12,35,47,30,13.0,5,9,6,17,12,115,25.0,1,1,1,1,4,42,61,31,6,8,15,67,73,32,31,26,24,12,28,73,7,52,9,80,41,6,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
68,2021-22,MIN,Minnesota Timberwolves,22100220,2021-11-17,MIN vs. SAC,W,48.0,41,82,0.5,10,36,0.278,15,18,0.833,10,25,35,20,17.0,8,10,3,24,22,107,10.0,1,1,1,1,4,42,76,21,75,65,71,51,61,18,43,75,75,76,59,42,4,13,55,33,62,27,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
69,2021-22,MIN,Minnesota Timberwolves,22100206,2021-11-15,MIN vs. PHX,L,48.0,31,85,0.365,13,44,0.295,21,27,0.778,13,41,54,18,21.0,8,3,2,28,23,96,-3.0,1,47,47,47,4,79,68,80,52,22,68,23,24,41,26,6,7,80,77,42,64,7,76,22,77,49,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
70,2021-22,MIN,Minnesota Timberwolves,22100191,2021-11-13,MIN @ LAC,L,48.0,40,102,0.392,11,36,0.306,11,16,0.688,12,29,41,25,11.0,8,6,8,15,17,102,-27.0,1,47,47,47,4,51,4,75,68,65,62,70,67,70,31,63,51,40,15,42,29,72,3,64,69,80,1610612750,13.35,37.52,0.356,0.351,0.004,103.5,109.1
