,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
58,2021-22,1610612757,POR,Portland Trail Blazers,0022100347,2021-12-04,POR vs. BOS,L,48.0,42,89,0.472,8,29,0.276,25,32,0.781,9,23,32,22,9.0,7,2,7,21,21,117,-28.0,1,28,28,28,3,21,29,26,69,76,65,7,6,31,48,79,76,45,2,44,68,62,39,25,17,65
59,2021-22,1610612757,POR,Portland Trail Blazers,0022100332,2021-12-02,POR vs. SAS,L,48.0,29,82,0.354,12,34,0.353,13,17,0.765,8,33,41,19,18.0,8,6,5,20,15,83,-31.0,1,28,28,28,3,80,61,78,46,53,38,53,57,36,55,31,48,65,67,34,13,34,34,66,78,71
60,2021-22,1610612757,POR,Portland Trail Blazers,0022100317,2021-11-30,POR vs. DET,W,48.0,41,96,0.427,14,42,0.333,14,18,0.778,10,33,43,24,11.0,8,5,7,22,20,110,18.0,1,1,1,1,3,25,8,48,29,11,46,43,49,32,40,31,33,29,14,34,25,62,49,34,32,5
61,2021-22,1610612757,POR,Portland Trail Blazers,0022100312,2021-11-29,POR @ UTA,L,48.0,42,91,0.462,11,31,0.355,12,17,0.706,12,30,42,19,9.0,1,3,3,18,19,107,-22.0,1,28,28,28,3,21,21,33,53,69,34,58,57,59,21,52,41,65,2,81,55,13,15,38,40,64
62,2021-22,1610612757,POR,Portland Trail Blazers,0022100290,2021-11-26,POR @ GSW,L,48.0,36,86,0.419,13,38,0.342,18,23,0.783,7,30,37,23,10.0,7,2,5,13,19,103,-15.0,1,28,28,28,3,53,39,56,37,31,45,27,29,30,62,52,66,36,10,44,68,34,3,38,52,54
63,2021-22,1610612757,POR,Portland Trail Blazers,0022100279,2021-11-24,POR @ SAC,L,48.0,44,94,0.468,12,38,0.316,21,25,0.84,13,30,43,27,15.0,9,1,4,26,21,121,-4.0,1,28,28,28,3,12,12,30,46,31,54,18,24,18,15,52,33,13,46,28,80,28,68,25,10,33
64,2021-22,1610612757,POR,Portland Trail Blazers,0022100265,2021-11-23,POR vs. DEN,W,48.0,45,88,0.511,15,39,0.385,14,20,0.7,12,31,43,25,9.0,12,7,5,18,15,119,19.0,1,1,1,1,3,8,33,11,20,25,25,43,39,61,21,45,33,23,2,8,7,34,15,66,13,3
65,2021-22,1610612757,POR,Portland Trail Blazers,0022100246,2021-11-20,POR vs. PHI,W,48.0,40,80,0.5,15,34,0.441,23,23,1.0,5,33,38,23,13.0,6,7,4,21,24,118,7.0,1,1,1,1,3,29,72,14,20,53,8,15,29,1,74,31,61,36,29,54,7,28,39,8,15,16
66,2021-22,1610612757,POR,Portland Trail Blazers,0022100223,2021-11-17,POR vs. CHI,W,48.0,37,84,0.44,11,31,0.355,27,28,0.964,12,32,44,26,17.0,10,5,9,19,23,112,5.0,1,1,1,1,3,44,51,45,53,69,34,5,13,2,21,39,32,18,59,18,25,77,24,13,26,18
67,2021-22,1610612757,POR,Portland Trail Blazers,0022100208,2021-11-15,POR vs. TOR,W,48.0,46,82,0.561,16,36,0.444,10,14,0.714,7,32,39,25,14.0,6,7,2,15,17,118,5.0,1,1,1,1,3,6,61,2,14,43,7,70,71,55,62,39,57,23,36,54,7,8,4,57,15,18
68,2021-22,1610612757,POR,Portland Trail Blazers,0022100197,2021-11-14,POR @ DEN,L,48.0,35,80,0.438,13,39,0.333,12,13,0.923,8,28,36,22,13.0,8,4,1,15,14,95,-29.0,1,28,28,28,3,59,72,47,37,25,46,58,73,6,55,67,68,45,29,34,40,3,4,74,63,66
69,2021-22,1610612757,POR,Portland Trail Blazers,0022100177,2021-11-12,POR @ HOU,W,48.0,34,87,0.391,11,36,0.306,25,31,0.806,11,41,52,21,14.0,10,4,6,27,23,104,12.0,1,1,1,1,3,66,38,68,53,43,58,7,8,27,31,7,8,54,36,18,40,46,72,13,50,10
70,2021-22,1610612757,POR,Portland Trail Blazers,0022100168,2021-11-10,POR @ PHX,L,48.0,44,91,0.484,7,30,0.233,14,16,0.875,14,32,46,24,16.0,5,2,6,21,20,109,-10.0,1,28,28,28,3,12,21,19,73,73,74,43,62,10,13,39,27,29,54,64,68,46,39,34,34,42
71,2021-22,1610612757,POR,Portland Trail Blazers,0022100157,2021-11-09,POR @ LAC,L,48.0,43,91,0.473,14,37,0.378,9,12,0.75,9,34,43,29,10.0,6,5,0,15,17,109,-8.0,1,28,28,28,3,16,21,25,29,40,27,75,77,39,48,27,33,5,10,54,25,1,4,57,34,40
72,2021-22,1610612757,POR,Portland Trail Blazers,0022100138,2021-11-06,POR vs. LAL,W,48.0,36,95,0.379,15,55,0.273,18,24,0.75,12,40,52,22,12.0,14,7,5,21,17,105,15.0,1,1,1,1,3,53,11,71,20,1,66,27,26,39,21,8,8,45,21,4,7,34,39,57,47,6
73,2021-22,1610612757,POR,Portland Trail Blazers,0022100131,2021-11-05,POR vs. IND,W,48.0,40,82,0.488,17,39,0.436,13,15,0.867,6,36,42,27,14.0,7,4,2,15,18,110,4.0,1,1,1,1,3,29,61,17,10,25,10,53,68,11,71,16,41,13,36,44,40,8,4,47,32,23
74,2021-22,1610612757,POR,Portland Trail Blazers,0022100108,2021-11-03,POR @ CLE,L,48.0,40,90,0.444,13,37,0.351,11,17,0.647,10,29,39,24,9.0,12,6,2,19,14,104,-3.0,1,28,28,28,3,29,27,42,37,40,40,65,57,70,40,64,57,29,2,8,13,8,24,74,50,29
75,2021-22,1610612757,POR,Portland Trail Blazers,0022100096,2021-11-01,POR @ PHI,L,48.0,40,84,0.476,12,34,0.353,11,18,0.611,13,32,45,21,15.0,5,2,6,15,18,103,-10.0,1,28,28,28,3,29,51,21,46,53,38,65,49,74,15,39,28,54,46,64,68,46,4,47,52,42
76,2021-22,1610612757,POR,Portland Trail Blazers,0022100090,2021-10-31,POR @ CHA,L,48.0,43,97,0.443,17,54,0.315,10,11,0.909,15,32,47,30,12.0,4,5,6,18,18,113,-12.0,1,28,28,28,3,16,7,43,10,2,55,70,80,7,11,39,21,2,21,71,25,46,15,47,24,47
77,2021-22,1610612757,POR,Portland Trail Blazers,0022100076,2021-10-29,POR vs. LAC,W,48.0,41,98,0.418,19,41,0.463,10,16,0.625,16,47,63,21,14.0,8,6,5,19,14,111,19.0,1,1,1,1,3,25,5,57,4,15,3,70,62,73,9,1,1,54,36,34,13,34,24,74,29,3
78,2021-22,1610612757,POR,Portland Trail Blazers,0022100063,2021-10-27,POR vs. MEM,W,48.0,39,84,0.464,15,36,0.417,23,31,0.742,13,35,48,22,14.0,11,6,3,20,25,116,20.0,1,1,1,1,3,39,51,32,20,43,17,15,8,48,15,20,17,45,36,13,13,13,34,5,19,2
79,2021-22,1610612757,POR,Portland Trail Blazers,0022100049,2021-10-25,POR @ LAC,L,48.0,32,85,0.376,8,37,0.216,14,18,0.778,7,40,47,15,30.0,11,4,6,18,23,86,-30.0,1,28,28,28,3,73,42,73,69,40,77,43,49,32,62,8,21,81,82,13,40,46,15,13,76,68
80,2021-22,1610612757,POR,Portland Trail Blazers,0022100033,2021-10-23,POR vs. PHX,W,48.0,51,94,0.543,21,50,0.42,11,17,0.647,8,40,48,24,9.0,8,5,1,15,19,134,29.0,1,1,1,1,3,1,12,3,1,3,15,65,57,70,55,8,17,29,2,34,25,3,4,38,2,1
81,2021-22,1610612757,POR,Portland Trail Blazers,0022100013,2021-10-20,POR vs. SAC,L,48.0,45,93,0.484,12,35,0.343,19,22,0.864,9,40,49,25,13.0,5,5,4,22,22,121,-3.0,1,28,28,28,3,8,16,18,46,48,44,23,33,12,48,8,16,23,29,64,25,28,49,18,10,29
