,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
0,2021-22,1610612759,SAS,San Antonio Spurs,0022101219,2022-04-10,SAS @ DAL,L,48.0,43,89,0.483,11,31,0.355,23,23,1.0,7,28,35,26,8.0,15,3,3,17,16,120,-10.0,1,35,35,35,5,37,56,32,42,45,40,8,26,1,67,73,79,52,7,1,58,16,30,62,22,59
1,2021-22,1610612759,SAS,San Antonio Spurs,0022101215,2022-04-09,SAS vs. GSW,L,48.0,32,80,0.4,10,31,0.323,20,27,0.741,4,37,41,19,12.0,5,3,1,24,22,94,-6.0,1,35,35,35,5,80,81,76,48,45,52,17,14,44,80,22,61,79,29,64,58,2,72,14,77,50
2,2021-22,1610612759,SAS,San Antonio Spurs,0022101199,2022-04-07,SAS @ MIN,L,48.0,43,89,0.483,10,28,0.357,25,34,0.735,8,37,45,31,12.0,5,5,2,22,29,121,-6.0,1,35,35,35,5,37,56,32,48,64,39,6,5,48,61,22,38,22,29,64,28,6,66,2,20,50
3,2021-22,1610612759,SAS,San Antonio Spurs,0022101186,2022-04-05,SAS @ DEN,W,48.0,44,89,0.494,12,26,0.462,16,24,0.667,5,43,48,31,11.0,6,3,2,14,19,116,19.0,1,1,1,1,5,34,56,24,30,69,9,28,21,67,75,2,24,22,23,51,58,6,11,35,29,11
4,2021-22,1610612759,SAS,San Antonio Spurs,0022101175,2022-04-03,SAS vs. POR,W,48.0,38,84,0.452,14,42,0.333,23,30,0.767,10,41,51,25,13.0,9,1,4,18,22,113,21.0,1,1,1,1,5,70,71,44,16,4,45,8,8,37,52,9,13,58,39,22,79,29,40,14,37,10
5,2021-22,1610612759,SAS,San Antonio Spurs,0022101158,2022-04-01,SAS vs. POR,W,48.0,46,81,0.568,16,37,0.432,22,28,0.786,8,36,44,34,15.0,9,6,2,16,20,130,19.0,1,1,1,1,5,21,80,3,7,12,17,10,11,31,61,27,41,7,58,22,18,6,23,23,11,11
6,2021-22,1610612759,SAS,San Antonio Spurs,0022101144,2022-03-30,SAS vs. MEM,L,48.0,42,83,0.506,14,35,0.4,13,16,0.813,7,30,37,26,15.0,8,1,5,13,15,111,-1.0,1,35,35,35,5,45,77,17,16,24,22,53,59,22,67,65,75,52,58,32,79,40,6,67,42,35
7,2021-22,1610612759,SAS,San Antonio Spurs,0022101128,2022-03-28,SAS @ HOU,W,48.0,47,100,0.47,7,29,0.241,22,28,0.786,17,39,56,28,13.0,11,5,9,20,24,123,3.0,1,1,1,1,5,17,8,39,69,58,77,10,11,31,2,14,4,36,39,7,28,73,60,9,16,29
8,2021-22,1610612759,SAS,San Antonio Spurs,0022101107,2022-03-26,SAS @ NOP,W,48.0,39,92,0.424,7,26,0.269,22,25,0.88,16,33,49,22,10.0,4,6,11,17,19,107,4.0,1,1,1,1,5,64,38,66,69,69,67,10,18,9,5,45,20,70,15,73,18,80,30,35,55,27
9,2021-22,1610612759,SAS,San Antonio Spurs,0022101094,2022-03-23,SAS @ POR,W,48.0,46,94,0.489,19,44,0.432,22,24,0.917,14,39,53,34,14.0,8,11,5,13,21,133,37.0,1,1,1,1,5,21,32,26,1,2,19,10,21,7,16,14,9,7,49,32,2,40,6,17,8,1
10,2021-22,1610612759,SAS,San Antonio Spurs,0022101070,2022-03-20,SAS @ GSW,W,48.0,38,98,0.388,15,40,0.375,19,25,0.76,17,27,44,25,11.0,7,2,1,18,20,110,2.0,1,1,1,1,5,70,18,79,11,7,29,22,18,38,2,77,41,58,23,43,73,2,40,23,45,30
11,2021-22,1610612759,SAS,San Antonio Spurs,0022101054,2022-03-18,SAS vs. NOP,L,48.0,32,89,0.36,11,44,0.25,16,20,0.8,8,32,40,22,16.0,5,4,4,12,21,91,-33.0,1,35,35,35,5,80,56,82,42,2,70,28,34,24,61,51,66,70,69,64,44,29,2,17,81,82
12,2021-22,1610612759,SAS,San Antonio Spurs,0022101040,2022-03-16,SAS vs. OKC,W,48.0,43,98,0.439,19,41,0.463,17,20,0.85,15,33,48,31,12.0,10,2,1,18,18,122,2.0,1,1,1,1,5,37,18,54,1,5,8,26,34,12,9,45,24,22,29,14,73,2,40,45,19,30
13,2021-22,1610612759,SAS,San Antonio Spurs,0022101024,2022-03-14,SAS vs. MIN,L,48.0,52,97,0.536,13,35,0.371,22,26,0.846,9,27,36,33,15.0,5,11,3,24,20,139,-10.0,1,35,35,35,5,3,23,10,22,24,33,10,17,14,56,77,76,11,58,64,2,16,72,23,3,59
14,2021-22,1610612759,SAS,San Antonio Spurs,0022101007,2022-03-12,SAS vs. IND,L,48.0,42,102,0.412,11,34,0.324,13,16,0.813,15,37,52,28,12.0,6,3,10,15,20,108,-11.0,1,35,35,35,5,45,5,70,42,30,51,53,59,22,9,22,11,36,29,51,58,78,14,23,53,62
15,2021-22,1610612759,SAS,San Antonio Spurs,0022101002,2022-03-11,SAS vs. UTA,W,48.0,34,85,0.4,6,29,0.207,30,43,0.698,14,40,54,15,13.0,8,6,8,20,26,104,2.0,1,1,1,1,5,78,70,76,74,58,80,2,1,62,16,11,6,82,39,32,18,68,60,5,61,30
