,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
36,2021-22,1610612748,MIA,Miami Heat,0022100687,2022-01-21,MIA @ ATL,L,48.0,41,85,0.482,15,40,0.375,11,12,0.917,11,22,33,30,15.0,8,1,1,22,17,108,-2.0,1,54,54,54,5,27,35,34,26,23,40,67,73,10,22,81,79,8,41,28,63,4,51,64,48,55
37,2021-22,1610612748,MIA,Miami Heat,0022100672,2022-01-19,MIA vs. POR,W,48.0,37,80,0.463,12,35,0.343,18,25,0.72,9,34,43,24,16.0,12,6,6,15,22,104,12.0,1,1,1,1,5,56,61,47,47,36,54,38,26,67,43,38,38,52,53,7,2,64,8,28,57,26
38,2021-22,1610612748,MIA,Miami Heat,0022100662,2022-01-17,MIA vs. TOR,W,48.0,38,83,0.458,9,24,0.375,19,22,0.864,13,36,49,20,12.0,11,8,5,18,21,104,5.0,1,1,1,1,5,48,44,50,69,80,40,32,36,24,13,27,19,71,20,11,1,49,18,35,57,44
39,2021-22,1610612748,MIA,Miami Heat,0022100645,2022-01-15,MIA vs. PHI,L,48.0,33,86,0.384,9,35,0.257,23,30,0.767,12,31,43,24,10.0,10,4,5,18,22,98,-11.0,1,54,54,54,5,75,31,79,69,36,78,12,8,56,17,54,38,52,9,14,25,49,18,28,71,69
40,2021-22,1610612748,MIA,Miami Heat,0022100636,2022-01-14,MIA vs. ATL,W,48.0,41,77,0.532,14,30,0.467,28,30,0.933,9,28,37,30,16.0,6,5,6,27,27,124,6.0,1,1,1,1,5,27,69,9,34,65,15,2,8,8,43,70,68,8,53,47,13,64,78,6,8,39
41,2021-22,1610612748,MIA,Miami Heat,0022100621,2022-01-12,MIA @ ATL,W,48.0,43,90,0.478,16,45,0.356,13,14,0.929,10,44,54,28,15.0,7,4,3,20,15,115,24.0,1,1,1,1,5,16,19,37,21,7,48,59,66,9,34,4,7,20,41,40,25,23,38,73,23,6
42,2021-22,1610612748,MIA,Miami Heat,0022100596,2022-01-08,MIA @ PHX,W,48.0,44,88,0.5,22,44,0.5,13,15,0.867,11,38,49,33,16.0,9,1,1,18,14,123,23.0,1,1,1,1,5,13,23,18,2,9,7,59,64,22,22,15,19,2,53,18,63,4,18,78,9,7
43,2021-22,1610612748,MIA,Miami Heat,0022100576,2022-01-05,MIA @ POR,W,48.0,37,82,0.451,19,41,0.463,22,29,0.759,14,36,50,29,11.0,3,3,4,21,23,115,6.0,1,1,1,1,5,56,49,52,7,20,17,15,11,61,10,27,14,15,15,76,36,37,43,21,23,39
44,2021-22,1610612748,MIA,Miami Heat,0022100559,2022-01-03,MIA @ GSW,L,48.0,37,90,0.411,17,42,0.405,17,19,0.895,11,38,49,24,19.0,5,2,6,13,17,108,-7.0,1,54,54,54,5,56,19,67,17,17,30,40,46,16,22,15,19,52,71,62,52,64,2,64,48,62
45,2021-22,1610612748,MIA,Miami Heat,0022100548,2022-01-02,MIA @ SAC,L,48.0,46,105,0.438,9,33,0.273,12,12,1.0,18,31,49,26,9.0,4,3,2,18,18,113,-2.0,1,54,54,54,5,8,2,60,69,49,71,64,73,1,3,54,19,35,5,69,36,14,18,57,31,55
46,2021-22,1610612748,MIA,Miami Heat,0022100532,2021-12-31,MIA @ HOU,W,48.0,40,86,0.465,14,33,0.424,26,31,0.839,11,32,43,21,14.0,7,6,4,16,27,120,10.0,1,1,1,1,5,37,31,46,34,49,27,5,6,37,22,46,38,67,32,40,2,37,10,6,14,29
47,2021-22,1610612748,MIA,Miami Heat,0022100509,2021-12-28,MIA vs. WAS,W,48.0,41,92,0.446,16,34,0.471,21,23,0.913,14,28,42,26,8.0,14,5,3,13,20,119,7.0,1,1,1,1,5,27,13,57,21,42,12,21,34,12,10,70,43,35,4,1,13,23,2,39,17,36
